YYYYMM,NUM_POST,TYPE,VALEUR
193505,64549001,IN,211.9
193506,64549001,IN,340.1
193507,64549001,IN,354.6
193508,64549001,IN,285.7
193509,64549001,IN,289.5
193510,64549001,IN,168.7
193511,64549001,IN,109.4
193512,64549001,IN,116.2
193601,64549001,IN,95.7
193602,64549001,IN,121.6
193603,64549001,IN,161.0
193604,64549001,IN,182.1
193605,64549001,IN,273.0
193606,64549001,IN,338.1
193607,64549001,IN,355.4
193608,64549001,IN,354.1
193609,64549001,IN,208.9
193610,64549001,IN,221.5
193611,64549001,IN,162.0
193612,64549001,IN,124.0
193701,64549001,IN,123.5
193702,64549001,IN,146.7
193703,64549001,IN,157.7
193704,64549001,IN,270.2
193705,64549001,IN,297.4
193706,64549001,IN,303.1
193707,64549001,IN,365.7
193708,64549001,IN,340.6
193709,64549001,IN,219.9
193710,64549001,IN,139.9
193711,64549001,IN,151.8
193712,64549001,IN,121.6
193801,64549001,IN,170.2
193802,64549001,IN,172.2
193803,64549001,IN,209.7
193804,64549001,IN,215.7
193805,64549001,IN,234.0
193806,64549001,IN,337.8
193807,64549001,IN,389.4
193808,64549001,IN,317.4
193809,64549001,IN,198.2
193810,64549001,IN,196.0
193811,64549001,IN,160.8
193812,64549001,IN,119.8
193901,64549001,IN,120.5
193902,64549001,IN,162.0
193903,64549001,IN,213.9
193904,64549001,IN,216.1
193905,64549001,IN,201.6
193906,64549001,IN,293.8
193907,64549001,IN,394.1
193908,64549001,IN,285.0
193909,64549001,IN,207.0
193910,64549001,IN,182.1
193911,64549001,IN,165.7
193912,64549001,IN,107.2
194001,64549001,IN,154.2
194002,64549001,IN,139.3
194003,64549001,IN,214.2
194004,64549001,IN,223.1
194005,64549001,IN,270.2
194006,64549001,IN,271.6
194007,64549001,IN,328.3
194008,64549001,IN,336.9
194009,64549001,IN,196.9
194010,64549001,IN,146.9
194011,64549001,IN,167.0
194012,64549001,IN,148.2
194101,64549001,IN,98.7
194102,64549001,IN,121.4
194103,64549001,IN,212.0
194104,64549001,IN,231.8
194105,64549001,IN,263.3
194106,64549001,IN,273.8
194107,64549001,IN,331.0
194108,64549001,IN,290.8
194109,64549001,IN,264.4
194110,64549001,IN,193.6
194111,64549001,IN,106.8
194112,64549001,IN,195.3
194201,64549001,IN,158.6
194202,64549001,IN,132.2
194203,64549001,IN,184.6
194204,64549001,IN,206.2
194205,64549001,IN,293.0
194206,64549001,IN,331.7
194207,64549001,IN,345.9
194208,64549001,IN,302.8
194209,64549001,IN,234.0
194210,64549001,IN,214.5
194211,64549001,IN,169.7
194212,64549001,IN,136.5
194301,64549001,IN,134.6
194302,64549001,IN,200.8
194303,64549001,IN,166.7
194304,64549001,IN,263.3
194305,64549001,IN,278.5
194306,64549001,IN,343.2
194307,64549001,IN,353.7
194308,64549001,IN,353.2
194309,64549001,IN,216.1
194310,64549001,IN,161.5
194311,64549001,IN,151.5
194312,64549001,IN,125.2
194401,64549001,IN,215.4
194402,64549001,IN,141.8
194403,64549001,IN,245.6
194404,64549001,IN,230.5
194405,64549001,IN,310.9
194406,64549001,IN,309.2
194407,64549001,IN,328.4
194408,64549001,IN,295.1
194409,64549001,IN,188.0
194410,64549001,IN,134.4
194411,64549001,IN,130.7
194412,64549001,IN,151.9
194501,64549001,IN,153.0
194502,64549001,IN,184.7
194503,64549001,IN,235.8
194504,64549001,IN,249.9
194505,64549001,IN,322.2
194506,64549001,IN,362.7
194507,64549001,IN,384.4
194508,64549001,IN,312.7
194509,64549001,IN,276.1
194510,64549001,IN,215.4
194511,64549001,IN,184.2
194512,64549001,IN,146.1
194601,64549001,IN,136.2
194602,64549001,IN,215.3
194603,64549001,IN,142.5
194604,64549001,IN,211.9
194605,64549001,IN,205.6
194606,64549001,IN,268.3
194607,64549001,IN,365.2
194608,64549001,IN,379.7
194609,64549001,IN,301.1
194610,64549001,IN,221.7
194611,64549001,IN,137.0
194612,64549001,IN,117.5
194701,64549001,IN,101.0
194702,64549001,IN,123.4
194703,64549001,IN,153.8
194704,64549001,IN,301.4
194705,64549001,IN,294.0
194706,64549001,IN,353.4
194707,64549001,IN,371.8
194708,64549001,IN,301.6
194709,64549001,IN,254.0
194710,64549001,IN,138.0
194711,64549001,IN,170.0
194712,64549001,IN,133.3
194801,64549001,IN,113.9
194802,64549001,IN,171.4
194803,64549001,IN,262.8
194804,64549001,IN,220.7
194805,64549001,IN,248.4
194806,64549001,IN,341.7
194807,64549001,IN,350.4
194808,64549001,IN,336.1
194809,64549001,IN,245.7
194810,64549001,IN,185.1
194811,64549001,IN,215.5
194812,64549001,IN,167.2
194901,64549001,IN,200.1
194902,64549001,IN,212.5
194903,64549001,IN,222.6
194904,64549001,IN,279.6
194905,64549001,IN,232.4
194906,64549001,IN,302.6
194907,64549001,IN,372.4
194908,64549001,IN,319.7
194909,64549001,IN,285.3
194910,64549001,IN,219.1
194911,64549001,IN,164.2
194912,64549001,IN,151.5
195001,64549001,IN,134.1
195002,64549001,IN,151.2
195003,64549001,IN,235.3
195004,64549001,IN,241.8
195005,64549001,IN,299.9
195006,64549001,IN,350.3
195007,64549001,IN,375.1
195008,64549001,IN,291.4
195009,64549001,IN,271.2
195010,64549001,IN,213.5
195011,64549001,IN,173.6
195012,64549001,IN,105.6
195101,64549001,IN,142.6
195102,64549001,IN,153.8
195103,64549001,IN,197.9
195104,64549001,IN,270.7
195105,64549001,IN,198.1
195106,64549001,IN,336.8
195107,64549001,IN,367.8
195108,64549001,IN,330.4
195109,64549001,IN,262.1
195110,64549001,IN,143.2
195111,64549001,IN,160.6
195112,64549001,IN,169.1
195201,64549001,IN,168.3
195202,64549001,IN,225.8
195203,64549001,IN,184.8
195204,64549001,IN,234.1
195205,64549001,IN,278.9
195206,64549001,IN,354.6
195207,64549001,IN,383.3
195208,64549001,IN,338.8
195209,64549001,IN,275.5
195210,64549001,IN,212.9
195211,64549001,IN,152.0
195212,64549001,IN,112.2
195301,64549001,IN,184.2
195302,64549001,IN,176.5
195303,64549001,IN,252.1
195304,64549001,IN,239.7
195305,64549001,IN,301.0
195306,64549001,IN,222.3
195307,64549001,IN,336.6
195308,64549001,IN,318.5
195309,64549001,IN,235.4
195310,64549001,IN,160.6
195311,64549001,IN,184.9
195312,64549001,IN,104.4
195401,64549001,IN,152.9
195402,64549001,IN,111.2
195403,64549001,IN,206.2
195404,64549001,IN,209.1
195405,64549001,IN,274.5
195406,64549001,IN,302.8
195407,64549001,IN,367.2
195408,64549001,IN,327.5
195409,64549001,IN,282.8
195410,64549001,IN,226.8
195411,64549001,IN,137.5
195412,64549001,IN,181.5
195501,64549001,IN,107.9
195502,64549001,IN,141.4
195503,64549001,IN,237.7
195504,64549001,IN,311.9
195505,64549001,IN,333.0
195506,64549001,IN,317.3
195507,64549001,IN,354.6
195508,64549001,IN,314.6
195509,64549001,IN,296.2
195510,64549001,IN,225.7
195511,64549001,IN,155.1
195512,64549001,IN,139.2
195601,64549001,IN,132.9
195602,64549001,IN,141.5
195603,64549001,IN,135.9
195604,64549001,IN,230.9
195605,64549001,IN,317.4
195606,64549001,IN,335.4
195607,64549001,IN,378.9
195608,64549001,IN,332.8
195609,64549001,IN,263.9
195610,64549001,IN,242.6
195611,64549001,IN,133.5
195612,64549001,IN,141.9
195701,64549001,IN,177.5
195702,64549001,IN,141.2
195703,64549001,IN,174.1
195704,64549001,IN,198.2
195705,64549001,IN,267.8
195706,64549001,IN,276.0
195707,64549001,IN,389.6
195708,64549001,IN,318.8
195709,64549001,IN,275.4
195710,64549001,IN,221.3
195711,64549001,IN,142.1
195712,64549001,IN,145.0
195801,64549001,IN,184.4
195802,64549001,IN,170.6
195803,64549001,IN,180.5
195804,64549001,IN,223.6
195805,64549001,IN,286.8
195806,64549001,IN,295.3
195807,64549001,IN,358.3
195808,64549001,IN,352.4
195809,64549001,IN,276.1
195810,64549001,IN,231.8
195811,64549001,IN,114.6
195812,64549001,IN,129.4
195901,64549001,IN,193.9
195902,64549001,IN,199.8
195903,64549001,IN,186.6
195904,64549001,IN,241.4
195905,64549001,IN,267.9
195906,64549001,IN,329.5
195907,64549001,IN,373.4
195908,64549001,IN,292.0
195909,64549001,IN,202.8
195910,64549001,IN,211.5
195911,64549001,IN,151.3
195912,64549001,IN,142.3
196001,64549001,IN,116.8
196002,64549001,IN,158.3
196003,64549001,IN,184.9
196004,64549001,IN,224.2
196005,64549001,IN,306.5
196006,64549001,IN,347.1
196007,64549001,IN,349.7
196008,64549001,IN,357.4
196009,64549001,IN,248.9
196010,64549001,IN,178.9
196011,64549001,IN,143.1
196012,64549001,IN,129.2
196101,64549001,IN,118.3
196102,64549001,IN,226.2
196103,64549001,IN,310.8
196104,64549001,IN,233.9
196105,64549001,IN,291.0
196106,64549001,IN,334.5
196107,64549001,IN,364.8
196108,64549001,IN,342.5
196109,64549001,IN,276.8
196110,64549001,IN,197.2
196111,64549001,IN,134.5
196112,64549001,IN,124.9
196201,64549001,IN,155.9
196202,64549001,IN,168.8
196203,64549001,IN,188.9
196204,64549001,IN,244.9
196205,64549001,IN,299.7
196206,64549001,IN,291.2
196207,64549001,IN,366.4
196208,64549001,IN,337.7
196209,64549001,IN,251.2
196210,64549001,IN,203.3
196211,64549001,IN,120.3
196212,64549001,IN,157.0
196301,64549001,IN,122.3
196302,64549001,IN,116.3
196303,64549001,IN,210.8
196304,64549001,IN,226.7
196305,64549001,IN,307.3
196306,64549001,IN,295.2
196307,64549001,IN,338.0
196308,64549001,IN,295.7
196309,64549001,IN,185.8
196310,64549001,IN,217.3
196311,64549001,IN,120.5
196312,64549001,IN,98.3
196401,64549001,IN,173.7
196402,64549001,IN,123.0
196403,64549001,IN,151.9
196404,64549001,IN,249.9
196405,64549001,IN,290.4
196406,64549001,IN,299.6
196407,64549001,IN,343.4
196408,64549001,IN,333.6
196409,64549001,IN,244.8
196410,64549001,IN,205.2
196411,64549001,IN,139.0
196412,64549001,IN,118.8
196501,64549001,IN,146.0
196502,64549001,IN,184.0
196503,64549001,IN,200.9
196504,64549001,IN,266.5
196505,64549001,IN,310.0
196506,64549001,IN,323.7
196507,64549001,IN,375.7
196508,64549001,IN,320.0
196509,64549001,IN,221.6
196510,64549001,IN,198.9
196511,64549001,IN,145.6
196512,64549001,IN,143.8
196601,64549001,IN,120.0
196602,64549001,IN,125.3
196603,64549001,IN,276.2
196604,64549001,IN,244.3
196605,64549001,IN,265.1
196606,64549001,IN,341.4
196607,64549001,IN,353.2
196608,64549001,IN,298.0
196609,64549001,IN,232.6
196610,64549001,IN,186.7
196611,64549001,IN,142.8
196612,64549001,IN,170.0
196701,64549001,IN,133.7
196702,64549001,IN,125.1
196703,64549001,IN,249.6
196704,64549001,IN,292.8
196705,64549001,IN,300.3
196706,64549001,IN,299.4
196707,64549001,IN,342.4
196708,64549001,IN,303.9
196709,64549001,IN,257.6
196710,64549001,IN,228.5
196711,64549001,IN,149.4
196712,64549001,IN,153.5
196801,64549001,IN,212.6
196802,64549001,IN,106.2
196803,64549001,IN,213.7
196804,64549001,IN,245.0
196805,64549001,IN,227.9
196806,64549001,IN,281.4
196807,64549001,IN,362.1
196808,64549001,IN,275.1
196809,64549001,IN,246.6
196810,64549001,IN,211.7
196811,64549001,IN,136.2
196812,64549001,IN,124.4
196901,64549001,IN,161.5
196902,64549001,IN,145.4
196903,64549001,IN,152.1
196904,64549001,IN,210.0
196905,64549001,IN,250.2
196906,64549001,IN,257.9
196907,64549001,IN,330.7
196908,64549001,IN,296.1
196909,64549001,IN,237.1
196910,64549001,IN,223.7
196911,64549001,IN,167.3
196912,64549001,IN,155.1
197001,64549001,IN,121.8
197002,64549001,IN,185.2
197003,64549001,IN,180.6
197004,64549001,IN,282.8
197005,64549001,IN,289.3
197006,64549001,IN,260.1
197007,64549001,IN,378.3
197008,64549001,IN,301.1
197009,64549001,IN,264.0
197010,64549001,IN,222.9
197011,64549001,IN,174.1
197012,64549001,IN,165.5
197101,64549001,IN,143.7
197102,64549001,IN,206.0
197103,64549001,IN,180.8
197104,64549001,IN,185.9
197105,64549001,IN,224.5
197106,64549001,IN,297.4
197107,64549001,IN,340.3
197108,64549001,IN,323.0
197109,64549001,IN,226.2
197110,64549001,IN,208.1
197111,64549001,IN,155.3
197112,64549001,IN,154.3
197201,64549001,IN,101.2
197202,64549001,IN,95.0
197203,64549001,IN,185.3
197204,64549001,IN,202.5
197205,64549001,IN,263.8
197206,64549001,IN,249.4
197207,64549001,IN,334.8
197208,64549001,IN,309.2
197209,64549001,IN,189.3
197210,64549001,IN,190.4
197211,64549001,IN,173.5
197212,64549001,IN,146.9
197301,64549001,IN,179.6
197302,64549001,IN,188.7
197303,64549001,IN,247.5
197304,64549001,IN,266.9
197305,64549001,IN,258.5
197306,64549001,IN,325.2
197307,64549001,IN,349.2
197308,64549001,IN,301.0
197309,64549001,IN,257.3
197310,64549001,IN,250.3
197311,64549001,IN,185.2
197312,64549001,IN,162.9
197401,64549001,IN,128.7
197402,64549001,IN,126.8
197403,64549001,IN,176.8
197404,64549001,IN,215.0
197405,64549001,IN,276.8
197406,64549001,IN,318.7
197407,64549001,IN,361.7
197408,64549001,IN,334.5
197409,64549001,IN,260.5
197410,64549001,IN,248.8
197411,64549001,IN,152.3
197412,64549001,IN,193.4
197501,64549001,IN,141.3
197502,64549001,IN,181.8
197503,64549001,IN,174.5
197504,64549001,IN,295.5
197505,64549001,IN,273.1
197506,64549001,IN,295.6
197507,64549001,IN,377.7
197508,64549001,IN,251.2
197509,64549001,IN,216.6
197510,64549001,IN,222.5
197511,64549001,IN,105.3
197512,64549001,IN,153.8
197601,64549001,IN,191.0
197602,64549001,IN,151.9
197603,64549001,IN,174.8
197604,64549001,IN,165.1
197605,64549001,IN,314.3
197606,64549001,IN,259.6
197607,64549001,IN,307.2
197608,64549001,IN,285.6
197609,64549001,IN,234.4
197610,64549001,IN,165.3
197611,64549001,IN,183.1
197612,64549001,IN,127.6
197701,64549001,IN,108.3
197702,64549001,IN,166.7
197703,64549001,IN,186.1
197704,64549001,IN,257.2
197705,64549001,IN,252.5
197706,64549001,IN,297.7
197707,64549001,IN,316.9
197708,64549001,IN,271.8
197709,64549001,IN,199.7
197710,64549001,IN,174.5
197711,64549001,IN,199.6
197712,64549001,IN,152.7
197801,64549001,IN,142.0
197802,64549001,IN,118.2
197803,64549001,IN,206.4
197804,64549001,IN,156.4
197805,64549001,IN,248.1
197806,64549001,IN,301.2
197807,64549001,IN,353.7
197808,64549001,IN,303.8
197809,64549001,IN,255.0
197810,64549001,IN,231.3
197811,64549001,IN,199.1
197812,64549001,IN,112.2
197901,64549001,IN,134.5
197902,64549001,IN,96.2
197903,64549001,IN,205.3
197904,64549001,IN,222.8
197905,64549001,IN,347.2
197906,64549001,IN,324.0
197907,64549001,IN,315.8
197908,64549001,IN,323.4
197909,64549001,IN,217.7
197910,64549001,IN,149.3
197911,64549001,IN,185.2
197912,64549001,IN,160.4
198001,64549001,IN,115.3
198002,64549001,IN,185.0
198003,64549001,IN,188.8
198004,64549001,IN,242.4
198005,64549001,IN,202.3
198006,64549001,IN,301.8
198007,64549001,IN,312.8
198008,64549001,IN,300.9
198009,64549001,IN,235.9
198010,64549001,IN,216.0
198011,64549001,IN,135.3
198012,64549001,IN,182.9
198101,64549001,IN,210.6
198102,64549001,IN,146.4
198103,64549001,IN,137.9
198104,64549001,IN,193.2
198105,64549001,IN,275.1
198106,64549001,IN,299.4
198107,64549001,IN,336.7
198108,64549001,IN,310.4
198109,64549001,IN,222.6
198110,64549001,IN,214.8
198111,64549001,IN,158.2
198112,64549001,IN,134.2
198201,64549001,IN,148.0
198202,64549001,IN,148.1
198203,64549001,IN,237.5
198204,64549001,IN,210.2
198205,64549001,IN,292.3
198206,64549001,IN,260.4
198207,64549001,IN,308.7
198208,64549001,IN,310.0
198209,64549001,IN,251.8
198210,64549001,IN,203.1
198211,64549001,IN,135.1
198212,64549001,IN,154.4
198301,64549001,IN,195.3
198302,64549001,IN,163.9
198303,64549001,IN,191.4
198304,64549001,IN,197.9
198305,64549001,IN,257.1
198306,64549001,IN,269.9
198307,64549001,IN,329.2
198308,64549001,IN,263.6
198309,64549001,IN,261.6
198310,64549001,IN,232.2
198311,64549001,IN,150.6
198312,64549001,IN,171.7
198401,64549001,IN,167.3
198402,64549001,IN,168.6
198403,64549001,IN,208.2
198404,64549001,IN,265.4
198405,64549001,IN,210.1
198406,64549001,IN,272.4
198407,64549001,IN,353.8
198408,64549001,IN,285.7
198409,64549001,IN,238.9
198410,64549001,IN,218.2
198411,64549001,IN,141.6
198412,64549001,IN,180.8
198501,64549001,IN,133.9
198502,64549001,IN,112.3
198503,64549001,IN,192.7
198504,64549001,IN,261.1
198505,64549001,IN,209.6
198506,64549001,IN,317.0
198507,64549001,IN,329.6
198508,64549001,IN,350.7
198509,64549001,IN,277.8
198510,64549001,IN,200.2
198511,64549001,IN,133.2
198512,64549001,IN,123.7
198601,64549001,IN,167.3
198602,64549001,IN,106.3
198603,64549001,IN,193.1
198604,64549001,IN,151.4
198605,64549001,IN,287.1
198606,64549001,IN,262.7
198607,64549001,IN,320.3
198608,64549001,IN,328.1
198609,64549001,IN,233.8
198610,64549001,IN,207.2
198611,64549001,IN,173.5
198612,64549001,IN,185.5
198701,64549001,IN,156.4
198702,64549001,IN,97.8
198703,64549001,IN,162.6
198704,64549001,IN,228.5
198705,64549001,IN,270.4
198706,64549001,IN,332.8
198707,64549001,IN,315.5
198708,64549001,IN,305.1
198709,64549001,IN,242.2
198710,64549001,IN,156.2
198711,64549001,IN,160.5
198712,64549001,IN,126.7
198801,64549001,IN,119.6
198802,64549001,IN,212.8
198803,64549001,IN,241.9
198804,64549001,IN,171.0
198805,64549001,IN,220.1
198806,64549001,IN,251.6
198807,64549001,IN,358.9
198808,64549001,IN,321.8
198809,64549001,IN,258.5
198810,64549001,IN,166.6
198811,64549001,IN,172.4
198812,64549001,IN,182.1
198901,64549001,IN,177.4
198902,64549001,IN,179.7
198903,64549001,IN,240.5
198904,64549001,IN,181.9
198905,64549001,IN,297.7
198906,64549001,IN,340.4
198907,64549001,IN,307.1
198908,64549001,IN,321.3
198909,64549001,IN,216.0
198910,64549001,IN,231.6
198911,64549001,IN,163.7
198912,64549001,IN,154.9
199001,64549001,IN,183.1
199002,64549001,IN,196.0
199003,64549001,IN,200.7
199004,64549001,IN,230.5
199005,64549001,IN,281.2
199006,64549001,IN,304.2
199007,64549001,IN,318.6
199008,64549001,IN,298.1
199009,64549001,IN,250.0
199010,64549001,IN,166.6
199011,64549001,IN,173.6
199012,64549001,IN,155.4
199101,64549001,IN,169.2
199102,64549001,IN,135.6
199103,64549001,IN,168.8
199104,64549001,IN,236.8
199105,64549001,IN,233.8
199106,64549001,IN,278.1
199107,64549001,IN,359.1
199108,64549001,IN,324.8
199109,64549001,IN,222.1
199110,64549001,IN,193.8
199111,64549001,IN,166.8
199112,64549001,IN,217.1
199201,64549001,IN,150.9
199202,64549001,IN,178.2
199203,64549001,IN,177.7
199204,64549001,IN,209.1
199205,64549001,IN,225.2
199206,64549001,IN,231.9
199207,64549001,IN,317.8
199208,64549001,IN,317.6
199209,64549001,IN,263.0
199210,64549001,IN,134.9
199211,64549001,IN,146.6
199212,64549001,IN,136.5
199301,64549001,IN,138.9
199302,64549001,IN,181.4
199303,64549001,IN,169.5
199304,64549001,IN,183.7
199305,64549001,IN,264.8
199306,64549001,IN,322.9
199307,64549001,IN,320.7
199308,64549001,IN,327.1
199309,64549001,IN,224.6
199310,64549001,IN,113.3
199311,64549001,IN,113.6
199312,64549001,IN,181.3
199401,64549001,IN,171.1
199402,64549001,IN,143.1
199403,64549001,IN,229.4
199404,64549001,IN,236.6
199405,64549001,IN,250.7
199406,64549001,IN,281.7
199407,64549001,IN,341.7
199408,64549001,IN,337.0
199409,64549001,IN,203.9
199410,64549001,IN,181.0
199411,64549001,IN,148.2
199412,64549001,IN,114.4
199501,64549001,IN,191.4
199502,64549001,IN,177.9
199503,64549001,IN,259.9
199504,64549001,IN,198.4
199505,64549001,IN,253.1
199506,64549001,IN,307.6
199507,64549001,IN,344.3
199508,64549001,IN,263.2
199509,64549001,IN,248.1
199510,64549001,IN,216.2
199511,64549001,IN,161.5
199512,64549001,IN,110.3
199601,64549001,IN,98.7
199602,64549001,IN,168.4
199603,64549001,IN,150.2
199604,64549001,IN,173.1
199605,64549001,IN,284.0
199606,64549001,IN,298.3
199607,64549001,IN,305.8
199608,64549001,IN,325.9
199609,64549001,IN,242.7
199610,64549001,IN,172.6
199611,64549001,IN,138.5
199612,64549001,IN,79.9
199701,64549001,IN,133.4
199702,64549001,IN,179.6
199703,64549001,IN,282.8
199704,64549001,IN,263.9
199705,64549001,IN,280.9
199706,64549001,IN,251.8
199707,64549001,IN,345.4
199708,64549001,IN,267.4
199709,64549001,IN,267.0
199710,64549001,IN,193.4
199711,64549001,IN,140.2
199712,64549001,IN,154.6
199801,64549001,IN,169.8
199802,64549001,IN,193.6
199803,64549001,IN,257.3
199804,64549001,IN,218.7
199805,64549001,IN,276.6
199806,64549001,IN,309.9
199807,64549001,IN,332.6
199808,64549001,IN,297.4
199809,64549001,IN,227.6
199810,64549001,IN,208.6
199811,64549001,IN,175.1
199812,64549001,IN,137.9
199901,64549001,IN,208.4
199902,64549001,IN,215.8
199903,64549001,IN,253.1
199904,64549001,IN,201.4
199905,64549001,IN,222.6
199906,64549001,IN,306.1
199907,64549001,IN,326.2
199908,64549001,IN,299.0
199909,64549001,IN,236.5
199910,64549001,IN,154.0
199911,64549001,IN,177.7
199912,64549001,IN,149.2
200001,64549001,IN,186.5
200002,64549001,IN,205.5
200003,64549001,IN,224.6
200004,64549001,IN,201.2
200005,64549001,IN,298.6
200006,64549001,IN,344.2
200007,64549001,IN,355.1
200008,64549001,IN,317.0
200009,64549001,IN,268.2
200010,64549001,IN,174.6
200011,64549001,IN,121.4
200012,64549001,IN,117.3
200101,64549001,IN,122.7
200102,64549001,IN,195.1
200103,64549001,IN,195.1
200104,64549001,IN,270.0
200105,64549001,IN,217.5
200106,64549001,IN,356.1
200107,64549001,IN,345.7
200108,64549001,IN,345.9
200109,64549001,IN,264.2
200110,64549001,IN,218.0
200111,64549001,IN,161.3
200112,64549001,IN,195.4
200201,64549001,IN,172.9
200202,64549001,IN,166.8
200203,64549001,IN,224.5
