COMMUNE,NUM_POSTE,ALTI,NOM_USUEL,LAT_DG,NUM_DEP,LON_DG,ficheClimComplete,ficheClimReduite
WANGENBOURG-ENGENTHAL,67122001,460,WANGENBOURG_SAPC,48.6425,67,7.307,0,1
HOLTZHEIM,67124001,150,STRASBOURG-ENTZHEIM,48.5495,67,7.640333,1,1
ERCKARTSWILLER,67126002,245,ERCKARTSWILLER_SAPC,48.873,67,7.364167,0,0
GRANDFONTAINE,67165006,736,GRANDFONTAINE_SAPC,48.507667,67,7.148,0,0
HAGUENAU,67180001,153,HAGUENAU,48.836333,67,7.801167,0,0
LE HOHWALD,67210002,591,LE HOHWALD_SAPC,48.4015,67,7.33,0,1
PREUSCHDORF,67379001,167,PREUSCHDORF,48.943167,67,7.803833,0,1
SCHEIBENHARD,67443001,144,SCHEIBENHARD,48.964167,67,8.1455,0,1
SELESTAT,67462004,173,SELESTAT SA,48.272833,67,7.478333,1,1
STRASBOURG,67482001,139,STRASBOURG - BOTANIQUE,48.581833,67,7.768833,0,0
UHRWILLER,67498001,217,UHRWILLER_SAPC,48.883667,67,7.5815,0,1
VILLE,67507003,264,VILLE,48.343,67,7.306167,0,1
WALTENHEIM-SUR-ZORN,67516001,252,WALTENHEIM-SUR-ZORN,48.7435,67,7.61,0,1
BERGHEIM,68028001,309,BERGHEIM-INRA,48.216333,68,7.345833,1,1
BITSCHWILLER-LES-THANN,68040001,395,BITS.-LES-THANN,47.824333,68,7.069,0,1
CARSPACH,68062001,332,CARSPACH,47.632,68,7.212833,1,1
COLMAR,68066001,202,COLMAR-INRA,48.063333,68,7.33,1,1
GEISHOUSE,68102001,618,GEISHOUSE_SAPC,47.875333,68,7.056833,0,0
GUEBWILLER,68112005,273,GUEBWILLER,47.903667,68,7.225833,0,1
KIFFIS,68165001,576,KIFFIS,47.438,68,7.355667,0,0
KRUTH,68171002,512,KRUTH_SAPC,47.944167,68,6.955,0,0
LINTHAL,68188002,488,LINTHAL_SAPC,47.9415,68,7.114,0,1
LUCELLE,68190001,690,LUCELLE_SAPC,47.438333,68,7.268167,0,1
OBERENTZEN,68205001,207,COLMAR-MEYENHEIM,47.928667,68,7.407667,1,1
MULHOUSE,68224006,245,MULHOUSE,47.75,68,7.288833,1,1
MUNSTER,68226005,420,MUNSTER_SAPC,48.047167,68,7.117333,1,1
BIESHEIM,68231001,195,NEUF-BRISACH,48.026167,68,7.574667,0,0
ODEREN,68247001,457,ODEREN - VALLEE,47.909667,68,6.970333,0,0
FELLERING,68247003,1184,MARKSTEIN CRETE,47.923,68,7.031667,0,1
ORBEY,68249002,1080,ORBEY LAC BLANC_SAPC,48.135833,68,7.103833,0,0
RIBEAUVILLE,68269004,538,RIBEAU. - VERRE,48.223333,68,7.269167,0,1
RIBEAUVILLE,68269005,220,RIBEAU. - ACACI,48.1895,68,7.336167,0,1
ROUFFACH,68287001,208,ROUFFACH - CHS,47.954,68,7.291667,0,0
ROUFFACH,68287003,285,ROUFFACH - SA,47.965333,68,7.286833,1,1
SAINTE-CROIX-AUX-MINES,68294002,326,STE CROIX AUX MINES,48.266667,68,7.236167,0,1
BLOTZHEIM,68297001,263,BALE-MULHOUSE,47.614333,68,7.51,1,1
SEWEN,68307001,620,SEWEN - LAC ALFELD_SAPC,47.8155,68,6.873833,0,1
AMMERSCHWIHR,68338001,656,TROIS-EPIS_SAPC,48.1015,68,7.231,0,1
ANCY,69008001,626,ANCY_SAPC,45.843333,69,4.508167,0,0
LE BREUIL,69026001,275,LE BREUIL,45.896,69,4.583,0,1
BRINDAS,69028001,317,BRINDAS,45.713333,69,4.693167,0,1
SAINT-PRIEST,69029001,202,LYON-BRON,45.721333,69,4.949167,1,1
COURS,69066003,578,COURS LA VILLE_SAPC,46.098667,69,4.325833,0,0
PORTE DES PIERRES DOREES,69114001,290,LIERGUES_SAPC,45.9765,69,4.650333,0,1
LYON,69123002,170,LYON TETE D'OR,45.772833,69,4.855167,0,0
DEUX-GROSNES,69135001,525,MONSOLS,46.219167,69,4.523167,0,1
MORNANT,69141001,343,MORNANT,45.6145,69,4.673833,0,1
POMMIERS,69156001,315,POMMIERS,45.957167,69,4.694167,0,1
LES SAUVAGES,69174002,831,LES SAUVAGES,45.935333,69,4.384167,0,1
SAINT-CYR-LE-CHATOUX,69192001,695,ST-CYR-CHATOUX,46.027167,69,4.556833,0,1
CHABANIERE,69195002,600,ST-DIDIER-RIVER,45.595167,69,4.5935,0,1
SAINT-DIDIER-SUR-BEAUJEU,69196001,345,ST-DIDIER-BEAUJ,46.164167,69,4.566333,0,1
SAINT-GENIS-L'ARGENTIERE,69203001,512,ST-GENIS-L'ARGENTIERE,45.7,69,4.4845,0,0
SAINT-GENIS-LAVAL,69204002,290,ST-GENIS-LAVAL,45.694667,69,4.782333,0,1
SAINT-GEORGES-DE-RENEINS,69206001,190,ST-GEORGES-REN,46.058167,69,4.710833,0,1
POMEYS,69238001,610,ST-SYMPHORIEN-C,45.638667,69,4.471333,0,1
SAINT-VERAND,69239002,390,SAINT-VERAND,45.916333,69,4.521167,0,0
VAUXRENARD,69258001,740,VAUXRENARD,46.217,69,4.6285,0,1
VILLEFRANCHE-SUR-SAONE,69264001,174,VILLEFRANCHE,45.987167,69,4.737667,0,1
COLOMBIER-SAUGNIEU,69299001,235,LYON-ST EXUPERY,45.7265,69,5.077833,1,1
CORBENAY,70006001,275,AILLEVILLERS,47.915,70,6.338333,0,1
BELFAHY,70061002,847,BELFAHY_SAPC,47.784167,70,6.730833,0,1
BUCEY-LES-GY,70104001,215,BUCEY-LES-GY,47.422667,70,5.8425,0,1
CHARGEY-LES-GRAY,70132001,244,CHARGEY-LES-GRAY,47.507,70,5.5955,1,1
COMBEAUFONTAINE,70165001,252,COMBEAUFONTAINE,47.708667,70,5.8915,0,1
CONFLANS-SUR-LANTERNE,70168001,230,CONFLANS-SUR-LA,47.817,70,6.208667,0,0
CUGNEY,70192001,230,CUGNEY,47.366833,70,5.716667,0,1
ETOBON,70221002,425,ETOBON,47.6405,70,6.676667,0,1
FAYMONT,70229001,398,FAYMONT_SAPC,47.606667,70,6.585833,0,0
FOUGEROLLES-SAINT-VALBERT,70245001,473,FOUGEROLLES,47.922667,70,6.441333,0,1
FOUGEROLLES-SAINT-VALBERT,70245003,315,FOUGEROLLES_SAPC,47.8985,70,6.388833,0,1
COMBERJON,70261001,360,FROTEY_SAPC,47.639167,70,6.1965,1,1
HAUT-DU-THEM-CHATEAU-LAMBERT,70283006,1213,BALLON DE SERVANCE,47.830833,70,6.791333,0,1
MONTUREUX-LES-BAULAY,70372001,217,MONTUREUX-LES-B,47.817667,70,5.980667,0,1
PLANCHER-LES-MINES,70414001,529,PLANCHER-LES-MI,47.772833,70,6.746333,0,1
POYANS,70422001,202,POYANS,47.447667,70,5.468167,0,1
LA QUARTE,70430001,362,QUARTE,47.767333,70,5.713333,0,1
RIOZ,70447002,275,RIOZ,47.438167,70,6.062,0,1
BAUDONCOURT,70473001,271,LUXEUIL,47.787,70,6.363833,1,1
SAULX,70478001,312,SAULX-DE-VESOUL,47.696833,70,6.286833,0,1
VENISEY,70545001,243,VENISEY,47.836,70,5.990167,0,1
VESOUL,70550001,242,VESOUL VILLE,47.648833,70,6.163667,0,1
VILLERSEXEL,70561002,290,VILLERSEXEL SA,47.543667,70,6.433,1,1
AUTUN,71014004,303,AUTUN,46.972,71,4.263167,1,1
BAUDEMONT,71022003,396,BAUDEMONT_SAPC,46.285667,71,4.281833,0,0
BEAUBERY,71025001,465,BEAUBERY,46.406,71,4.400167,0,1
BRAGNY-SUR-SAONE,71054001,183,BRAGNY SUR SAONE,46.926167,71,5.022333,0,1
BRANGES,71056003,197,BRANGES_SAPC,46.645833,71,5.206667,0,0
BRIANT,71060001,390,BRIANT,46.305167,71,4.166833,0,1
FRAGNES-LA LOYERE,71081001,187,CHALON-CHAMPFO,46.827,71,4.825667,1,1
CHARNAY-LES-MACON,71105001,219,MACON,46.2945,71,4.794333,1,1
CHAROLLES,71106001,282,CHAROLLES,46.4395,71,4.281167,0,0
CRESSY-SUR-SOMME,71152001,287,CRESSY,46.702167,71,3.835833,0,1
EPINAC,71190001,325,EPINAC,46.997667,71,4.496333,0,0
GUEUGNON,71230002,305,GUEUGNON,46.598167,71,4.020833,0,0
LA GUICHE,71231003,428,GUICHE(LA),46.550167,71,4.455167,0,1
JALOGNY,71240001,246,JALOGNY_SAPC,46.402167,71,4.651,0,1
LUGNY,71267001,247,LUGNY,46.477333,71,4.823333,0,0
MATOUR,71289001,415,MATOUR_SAPC,46.304,71,4.480333,0,1
MONTPONT-EN-BRESSE,71318001,205,MONTPONT,46.57,71,5.163,0,1
MONT-SAINT-VINCENT,71320001,601,MT-ST-VINCENT,46.627667,71,4.477,1,1
PALINGES,71340002,281,PALINGES,46.554667,71,4.228,0,0
ROMENAY,71373001,210,ROMENAY,46.493833,71,5.061167,0,1
SAINT-MARCEL,71445001,187,ST-MARCEL,46.782333,71,4.905667,0,1
SAINT-MAURICE-LES-COUCHES,71464001,300,ST-MAURICE-LES-COUCHES_SAPC,46.881833,71,4.594833,0,1
SAINT-SYMPHORIEN-DE-MARMAGNE,71482001,349,ST-SYMPHORIEN DE MARMAGNE,46.852167,71,4.336167,0,1
SAINT-YAN,71491001,242,ST YAN,46.408333,71,4.0165,1,1
SIMARD,71523001,211,SIMARD,46.714167,71,5.181167,0,0
TORPES,71541001,190,TORPES_SAPC,46.835833,71,5.335667,0,0
VARENNES-SAINT-SAUVEUR,71558001,207,VARENNES-ST-SA,46.529333,71,5.255333,1,1
VITRY-SUR-LOIRE,71589001,258,VITRY/LOIRE,46.691667,71,3.721667,0,1
LE BREIL-SUR-MERIZE,72042001,134,BOULOIRE,47.984333,72,0.491833,0,0
COMMERVEIL,72086001,105,COMMERVEIL_SAPC,48.315333,72,0.353667,0,1
CORMES,72093001,122,CORMES,48.179667,72,0.710167,0,1
VILLENEUVE-EN-PERSEIGNE,72137006,146,LA FRESNAYE,48.433333,72,0.212167,0,1
LE LUART,72172003,112,LE LUART,48.076333,72,0.591,1,1
LUCHE-PRINGE,72175002,92,LUCHE-PRINGE,47.713,72,0.088167,1,1
LE MANS,72181001,51,LE MANS,47.945833,72,0.194167,1,1
MAROLLES-LES-BRAULTS,72189001,65,MAROLLES LES BR,48.243333,72,0.340833,0,1
PIRMIL,72237001,66,PIRMIL,47.906833,72,-0.103333,0,0
ROUESSE-VASSE,72255001,206,ROUESSE-VASSE,48.139333,72,-0.225667,1,1
SABLE-SUR-SARTHE,72264001,41,SABLE SUR SARTH,47.840167,72,-0.302667,0,0
SAINT-CORNEILLE,72275003,62,SAINT CORNEILLE,48.078833,72,0.345,0,1
FRESNAY-SUR-SARTHE,72284001,85,SAINT GERMAIN_SAPC,48.301333,72,0.093,0,1
SOULIGNE-FLACE,72339001,64,SOULIGNE FLACE,47.964667,72,0.017333,0,0
TENNIE,72351002,103,TENNIE,48.1035,72,-0.05,0,0
THOREE-LES-PINS,72357001,78,THOREE LES PINS,47.659333,72,0.0225,0,1
TRESSON,72361001,154,TRESSON_SAPC,47.885333,72,0.5595,0,0
VILLAINES-SOUS-MALICORNE,72377002,87,VILLAINES-SOUS-MALICORNE,47.745833,72,-0.1085,0,0
ALBIEZ-MONTROND,73013001,1540,ALBIEZ,45.2155,73,6.341,0,1
ALBIEZ-MONTROND,73013002,1633,ALBIEZ-MONTROND,45.210667,73,6.336333,0,0
AUSSOIS,73023001,1467,AUSSOIS-CLIM,45.229833,73,6.744333,0,1
AVRIEUX,73026001,1104,AVRIEUX,45.214,73,6.716833,0,1
BEAUFORT,73034002,1036,BEAUFORT-SUR-DORON,45.691,73,6.568667,0,1
BESSANS,73040005,1731,BESSANS-CLIM,45.322833,73,7.002333,0,1
BESSANS,73040402,2741,BONNEVAL-NIVOSE,45.351667,73,7.051167,0,0
LE BOURGET-DU-LAC,73051001,1496,MONT DU CHAT,45.6605,73,5.8215,0,0
BOURGET-EN-HUILE,73052002,820,BOURGET EN HUILE_SAPC,45.486667,73,6.207667,0,0
BOURG-SAINT-MAURICE,73054001,865,BOURG ST MAURICE,45.612667,73,6.763333,1,1
BOZEL,73055001,865,BOZEL,45.44,73,6.6495,0,0
LA RAVOIRE,73064001,298,CHALLES LES EAUX,45.565167,73,5.970333,0,1
CHAMPAGNY-EN-VANOISE,73071403,2992,BELLECOTE-NIVOSE,45.489,73,6.771167,0,0
LA PLAGNE TARENTAISE,73093001,2260,GRANDE PAREI NIVOSE,45.614667,73,6.6475,0,0
LES DESERTS,73098003,1328,FECLAZ_SAPC,45.647167,73,5.983667,0,1
ENTREMONT-LE-VIEUX,73107001,1059,ENTREMONT LE VIEUX_SAPC,45.444167,73,5.9005,0,0
GILLY-SUR-ISERE,73124001,330,GILLY SUR ISERE,45.653167,73,6.3435,0,1
HAUTELUCE,73132001,1215,HAUTELUCE,45.772333,73,6.638833,0,1
HAUTELUCE,73132003,1614,COL-DES-SAISIES,45.755,73,6.535333,0,1
JARSY,73139001,832,JARSY_SAPC,45.658833,73,6.176833,0,0
JARSY,73139401,1684,ALLANT-NIVOSE,45.663833,73,6.211833,0,0
VAL-CENIS,73144001,2032,MONT CENIS,45.269333,73,6.899167,0,0
LESCHERAINES,73146001,591,LESCHERAINES,45.715167,73,6.108333,0,1
LA PLAGNE TARENTAISE,73150004,2120,LA PLAGNE_SAPC,45.500333,73,6.675167,0,0
ENTRELACS,73158001,340,MOGNARD,45.762,73,5.957167,0,1
SAINT FRANCOIS LONGCHAMP,73167001,1057,MONTGELLAFREY,45.393,73,6.321,0,0
MONTMELIAN,73171002,264,MONTMELIAN,45.493833,73,6.049167,1,1
MOUTIERS,73181001,480,MOUTIERS,45.484667,73,6.534167,0,1
LA LECHERE,73187006,1195,LA LECHERE_SAPC,45.549167,73,6.501,0,0
NOVALAISE,73191001,460,NOVALAISE,45.597333,73,5.776833,0,1
NOVALAISE,73191005,375,LAC AIGUEBELETTE,45.564833,73,5.795833,1,1
PEISEY-NANCROIX,73197001,1350,PEISEY NANCROIX,45.544,73,6.7565,0,1
PRALOGNAN-LA-VANOISE,73206001,1420,PRALOGNAN LA VANOISE,45.386,73,6.716667,0,1
SAINT-ALBAN-D'HURTIERES,73220001,610,ST-ALBAN DES HURTIERES,45.477167,73,6.271333,0,1
SAINT-CHRISTOPHE,73229001,420,ST-CHRISTOPHE LA-GROTTE,45.452833,73,5.777333,0,0
SAINT-COLOMBAN-DES-VILLARDS,73230002,1085,ST COLOMBAN DES VILLARDS,45.293,73,6.231167,0,1
SAINT-JEAN-D'ARVES,73242003,1573,ST JEAN D'ARVES_SAPC,45.206833,73,6.278833,0,0
LES BELLEVILLE,73244001,1150,ST-JEAN DE BELLEVILLE,45.427667,73,6.482833,0,0
SAINT-JEAN-DE-MAURIENNE,73248002,550,ST-JEAN DE MAURIENNE,45.282167,73,6.354333,0,1
SAINTE-MARIE-DE-CUINES,73255003,460,STE MARIE CUINES,45.3435,73,6.307167,0,1
LES BELLEVILLE,73257001,1443,ST-MARTIN DE BELLEVILLE,45.368167,73,6.5105,0,1
LES BELLEVILLE,73257003,2800,LA MASSE,45.297333,73,6.508333,0,0
LES BELLEVILLE,73257005,2277,VAL THORENS_SAPC,45.294,73,6.581,0,0
SAINT-MARTIN-DE-LA-PORTE,73258001,763,ST-MARTIN DE LA PORTE,45.238833,73,6.446167,0,0
SAINT-MICHEL-DE-MAURIENNE,73261001,1345,ST-MICHEL DE MAURIENNE,45.223667,73,6.490833,0,1
SAINT-MICHEL-DE-MAURIENNE,73261003,698,ST MICHEL MAUR_SAPC,45.218167,73,6.4645,0,1
SAINT-PIERRE-DE-SOUCY,73276001,351,ST-PIERRE DE SOUCY,45.482333,73,6.0935,0,1
SAINT-SORLIN-D'ARVES,73280001,1694,ST-SORLIN D'ARVES,45.224,73,6.216333,0,0
VAL-CENIS,73290002,1280,TERMIGNON-CLIM,45.274833,73,6.8145,0,1
TIGNES,73296005,2084,TIGNES_SAPC,45.467,73,6.907167,0,1
TIGNES,73296406,2559,LE CHEVRIL-NIVOSE,45.499667,73,6.955333,0,0
TOURNON,73297003,314,ALBERTVILLE,45.627833,73,6.327667,0,0
TREVIGNIN,73301001,730,TREVIGNIN,45.706833,73,5.977333,0,1
UGINE,73303005,539,UGINE,45.759167,73,6.421,0,1
VAL-D'ISERE,73304005,1850,VAL D'ISERE JOS,45.444833,73,6.978167,0,1
VALLOIRE,73306005,1460,VALLOIRE FOREST,45.173,73,6.433167,0,1
VALLOIRE,73306401,2444,LES ROCHILLES-NIVOSE,45.085,73,6.469,0,0
VILLARODIN-BOURGET,73322001,1985,LA NORMA_SAPC,45.190667,73,6.7035,0,0
LE BOURGET-DU-LAC,73329001,235,CHAMBERY-AIX,45.641333,73,5.878,1,1
ARACHES-LA-FRASSE,74014002,1160,LES CARROZ,46.024667,74,6.644,0,1
MAGLAND,74014004,1611,FLAINE_SAPC,46.002833,74,6.697167,0,0
ARCHAMPS,74016001,560,ARCHAMPS,46.131833,74,6.140167,0,1
AYSE,74024001,449,AYZE,46.0795,74,6.431333,0,1
BLOYE,74035001,375,BLOYE,45.821667,74,5.944667,0,1
BONNEVILLE,74042003,453,BONNEVILLE,46.0685,74,6.399833,0,1
LE BOUCHET-MONT-CHARVIN,74045001,925,LE BOUCHET_SAPC,45.7995,74,6.367667,0,0
CERCIER,74051002,492,CERCIER,46.031833,74,6.0435,0,0
CHAMONIX-MONT-BLANC,74056001,1042,CHAMONIX,45.9295,74,6.8775,0,0
CHAMONIX-MONT-BLANC,74056005,1500,LE TOUR,46.003833,74,6.9485,0,0
CHAMONIX-MONT-BLANC,74056006,3845,AIGUILLE DU MIDI,45.8785,74,6.8875,0,0
CHAMONIX-MONT-BLANC,74056405,2365,AIGUILLES ROUGES-NIVOSE,45.986333,74,6.896833,0,0
CHAMONIX-MONT-BLANC,74056421,2758,COUVERCLE-NIVOSE,45.909667,74,6.958833,0,0
LA CHAPELLE-SAINT-MAURICE,74060001,970,CHAPELLE SAINT-MAURICE_SAPC,45.782333,74,6.152167,0,1
CHATEL,74063002,1155,CHATEL,46.255833,74,6.818833,0,0
LA CLUSAZ,74080002,1180,CLUSAZ (LA),45.887167,74,6.427167,0,1
COMBLOUX,74083002,1183,COMBLOUX,45.892833,74,6.626667,0,1
LES CONTAMINES-MONTJOIE,74085001,1180,CONTAMINES MJ,45.822333,74,6.728833,0,1
CONTAMINE-SUR-ARVE,74087001,452,CONTAMINE-SUR- ARVE,46.128667,74,6.34,0,0
ANNECY,74093001,426,CRAN-GEVRIER,45.910833,74,6.107833,0,0
DOUVAINE,74105002,470,DOUVAINE SA,46.302333,74,6.318333,1,1
ETAUX,74116004,789,COL D'EVIRES,46.047167,74,6.264,0,0
PUBLIER,74119002,395,EVIAN,46.3965,74,6.5665,0,1
EVIAN-LES-BAINS,74119003,725,EVIAN SA,46.382333,74,6.5825,0,1
GAILLARD,74133001,399,GAILLARD,46.176,74,6.210333,0,1
LES GETS,74134002,1172,GETS (LES),46.158667,74,6.670333,0,1
GIEZ,74135001,478,GIEZ,45.762667,74,6.255333,0,1
LE GRAND-BORNAND,74136003,1300,GRAND BORNAND,45.970333,74,6.444667,0,1
LE GRAND-BORNAND,74136005,1430,LE GRAND-BORNAND,45.973333,74,6.471833,0,1
GROISY,74137001,670,GROISY_SAPC,46.012667,74,6.1745,0,1
LES HOUCHES,74143003,1004,HOUCHES (LES),45.8925,74,6.800667,0,1
MEGEVE,74173001,1080,MEGEVE,45.855333,74,6.608167,0,1
ANNECY,74182001,455,MEYTHET,45.928167,74,6.094,0,1
MORZINE,74191003,1515,LE PLENEY,46.168333,74,6.692833,0,1
NOVEL,74203001,949,NOVEL,46.368833,74,6.79,0,0
PERS-JUSSY,74211002,747,PERS JUSSY,46.098,74,6.2605,0,0
LE REPOSOIR,74221001,975,REPOSOIR (LE),46.011333,74,6.5355,0,0
SAINT-GERVAIS-LES-BAINS,74236002,1833,MONT ARBOIS,45.855333,74,6.669,0,0
SAINT-SIGISMOND,74252001,1020,ST SIGISMOND,46.076333,74,6.612167,0,1
SALLANCHES,74256001,541,SALLANCHES,45.932,74,6.651,0,1
SAMOENS,74258002,785,SAMOENS,46.086667,74,6.726667,0,0
SERVOZ,74266001,815,SERVOZ,45.931167,74,6.767333,0,1
THONES,74280001,630,THONES,45.877833,74,6.323,0,1
THONON-LES-BAINS,74281001,376,THONON-INRA,46.366667,74,6.455,0,0
USINENS,74285002,452,USINENS SA,46.013,74,5.8445,1,1
VACHERESSE,74286001,790,VACHERESSE,46.316333,74,6.669833,0,1
VALLORCINE,74290002,1326,VALLORCINE_PLAN-DROIT,46.0205,74,6.919167,0,1
VALLORCINE,74290003,1326,VALLORCINE,46.0205,74,6.919167,0,0
GENEVE,74500001,411,GENEVE,46.247333,74,6.127667,0,1
PARIS 6E ARRONDISSEMENT,75106001,46,LUXEMBOURG,48.844667,75,2.333833,0,1
PARIS 7E ARRONDISSEMENT,75107005,330,TOUR EIFFEL,48.858333,75,2.2945,0,0
PARIS 10E ARRONDISSEMENT,75110001,55,LARIBOISIERE,48.882833,75,2.352,0,0
PARIS 14E ARRONDISSEMENT,75114001,75,PARIS-MONTSOURIS,48.821667,75,2.337833,1,1
PARIS 14E ARRONDISSEMENT,75114007,75,PARIS-MONTSOURIS-DOUBLE,48.821667,75,2.337833,0,0
PARIS 16E ARRONDISSEMENT,75116002,36,BAGATELLE,48.868667,75,2.245333,0,1
PARIS 16E ARRONDISSEMENT,75116008,27,LONGCHAMP,48.854833,75,2.233667,0,1
BOOS,76116001,156,ROUEN-BOOS,49.3895,76,1.178333,1,1
BOUELLES,76130001,232,BOUELLES,49.733167,76,1.5025,0,1
BOIS-GUILBERT,76171001,197,LA CHAPELLE-SAINT-OUEN_SAPC,49.538167,76,1.439833,0,0
CUY-SAINT-FIACRE,76208001,104,CUY SAINT FIACRE_SAPC,49.507833,76,1.716,0,0
DIEPPE,76217001,40,DIEPPE,49.932833,76,1.09,0,1
ECTOT-LES-BAONS,76228001,150,ECTOT LES BAONS,49.646667,76,0.816667,0,1
EU,76255002,13,EU,50.058,76,1.421,0,0
FECAMP,76259001,104,FECAMP,49.767167,76,0.369167,0,0
RONCHEROLLES-EN-BRAY,76276001,160,FORGES,49.6025,76,1.5225,0,1
GODERVILLE,76302002,118,GODERVILLE,49.642333,76,0.368167,0,0
JUMIEGES,76378001,30,JUMIEGES,49.435833,76,0.820833,0,1
NOTRE-DAME-DE-BLIQUETUIT,76473001,4,NOTRE-DAME DE BLIQUETUIT,49.494,76,0.770667,0,0
LE HAVRE,76481001,90,OCTEVILLE,49.533,76,0.091667,1,1
PETIVILLE,76499001,18,PETIVILLE,49.459667,76,0.594,0,1
ROUEN,76540009,21,ROUEN - JARDIN,49.422667,76,1.077333,0,1
SAINTE-ADRESSE,76552001,100,CAP-DE-LA-HEVE,49.509,76,0.071167,0,1
SAINT-GERMAIN-D'ETABLES,76582001,22,ST-GERMAIN-D'ETABLES,49.8395,76,1.167167,0,0
SOMMESNIL,76679001,117,SOMMESNIL,49.7125,76,0.672,0,0
VINNEMERVILLE,76746001,86,VINNEMERVILLE,49.8145,76,0.567667,0,0
BEZALLES,77033001,163,BEZALLES,48.678333,77,3.241833,0,1
LA BROSSE-MONTCEAUX,77054001,77,LA BROSSE-MX,48.351667,77,3.023333,1,1
CHANGIS-SUR-MARNE,77084001,70,CHANGIS,48.964667,77,3.011833,1,1
CHEVRU,77113002,158,CHEVRU,48.726833,77,3.203333,1,1
CROUY-SUR-OURCQ,77148002,62,CROUY-SUR-OURCQ,49.092833,77,3.070333,0,0
DONNEMARIE-DONTILLY,77159001,97,DONNEMARIE,48.474667,77,3.1265,0,0
FONTAINEBLEAU,77186002,84,FONTAINEBLEAU_SAPC,48.406,77,2.6785,0,1
GRANDPUITS-BAILLY-CARROIS,77211001,128,NANGIS,48.595333,77,3.007667,1,1
JOUY-LE-CHATEL,77239001,135,JOUY-LE-CHATEL,48.6895,77,3.125167,0,0
MONTEREAU-SUR-LE-JARD,77306001,91,MELUN,48.610333,77,2.6795,1,1
MOUROUX,77320002,148,MOUROUX_SAPC,48.847167,77,3.057,0,1
NEMOURS,77333003,73,NEMOURS,48.27,77,2.715,0,1
SAINT-CYR-SUR-MORIN,77405001,63,ST-CYR/MORIN-BG,48.908333,77,3.183333,0,1
SAINT-LOUP-DE-NAUD,77418001,99,ST-LOUP-DE-NAUD,48.536167,77,3.210167,0,0
SAINT-PIERRE-LES-NEMOURS,77431001,117,ST-PIERRE-LES-N,48.263333,77,2.646667,0,1
SEINE-PORT,77447002,76,SEINE-PORT,48.547667,77,2.576333,0,1
TORCY,77468001,43,TORCY,48.8635,77,2.651,1,1
USSY-SUR-MARNE,77478001,69,USSY-SUR-MARNE,48.973667,77,3.093667,0,1
VAUX-SUR-LUNAIN,77489001,136,VAUX-SUR-LUNAIN,48.221833,77,2.934667,0,0
VOULTON,77530001,175,VOULTON_SAPC,48.612667,77,3.350333,0,1
SAINT-GERMAIN-EN-LAYE,78005002,31,ACHERES,48.983167,78,2.126,0,0
CHOISEL,78162001,176,CHOISEL,48.6845,78,2.0005,0,1
MAGNANVILLE,78354001,123,MAGNANVILLE,48.963667,78,1.674167,1,1
MAULE,78380001,54,MAULE,48.909167,78,1.8475,0,1
CROISSY-SUR-SEINE,78481001,27,LE PECQ,48.887833,78,2.115833,0,0
LE PERRAY-EN-YVELINES,78486002,174,LE PERRAY,48.693667,78,1.867,0,0
PRUNAY-LE-TEMPLE,78505001,107,PRUNAY-LE-TEMPLE_SAPC,48.867833,78,1.673333,0,0
SAINT-LEGER-EN-YVELINES,78562001,176,ST-LEGER_SAPC,48.706667,78,1.745833,0,1
TOUSSUS-LE-NOBLE,78620001,154,TOUSSUS LE NOBLE,48.750667,78,2.1135,1,1
TRAPPES,78621001,167,TRAPPES,48.774333,78,2.009833,1,1
VELIZY-VILLACOUBLAY,78640001,174,VILLACOUBLAY,48.7725,78,2.204,0,0
VERSAILLES,78646002,121,VERSAILLES- INRA,48.803333,78,2.09,0,0
NUEIL-LES-AUBIERS,79017001,118,NUEIL-LES-AUBIERS,46.941167,79,-0.584167,0,1
LORETZ-D'ARGENTON,79043001,55,BOUILLE-LORETZ,47.057833,79,-0.2905,0,1
BRESSUIRE,79049004,191,BRESSUIRE,46.839833,79,-0.515833,0,1
CELLES-SUR-BELLE,79061001,118,CELLES-SUR-BELL,46.260833,79,-0.216167,0,1
MAULEON,79079013,150,MAULEON_SAPC,46.928833,79,-0.757833,0,0
CLESSE,79094001,207,CLESSE,46.71,79,-0.42,0,1
GLENAY,79134001,121,GLENAY_SAPC,46.856333,79,-0.253667,0,1
VALDELAUME,79140002,125,HANC,46.066667,79,-0.003333,0,1
LEZAY,79148001,128,LEZAY,46.259,79,-0.011667,0,1
MELLE,79174002,136,MELLE,46.235,79,-0.151333,1,1
MENIGOUTE,79176001,138,MENIGOUTE_SAPC,46.494,79,-0.064333,0,1
NIORT,79191005,57,NIORT,46.315833,79,-0.400167,1,1
PARTHENAY,79202003,159,PARTHENAY_SAPC,46.636833,79,-0.261,0,1
POUGNE-HERISSON,79215001,196,POUGNE-HERISSON_SAPC,46.6605,79,-0.401833,0,1
PRIN-DEYRANCON,79220001,14,PRIN-DEYRANCON,46.223,79,-0.641167,0,1
PRIN-DEYRANCON,79220002,8,PRIN-DEYRANCON_SAPC,46.231,79,-0.668667,0,0
SAINT-MAIXENT-L'ECOLE,79270003,83,SAINT-MAIXENT-L-ECOLE_SAPC,46.417,79,-0.210333,0,1
SCILLE,79309001,247,SCILLE,46.617167,79,-0.571167,0,1
SECONDIGNY,79311002,209,SECONDIGNY,46.597333,79,-0.442667,0,1
